vid_name;labeled_train_SVO_ts
s08e19_seg02_clip_09;[]
s08e19_seg02_clip_10;[21]
s08e19_seg02_clip_11;[11]
s08e19_seg02_clip_12;[6, 6]
s08e19_seg02_clip_13;[14, 14]
s08e19_seg02_clip_14;[31, 31, 14]
s08e19_seg02_clip_15;[29, 2]
s08e19_seg02_clip_16;[30, 17, 30]
s08e19_seg02_clip_17;[30, 28, 33, 17, 6, 33, 6, 30, 11]
s08e19_seg02_clip_18;[9, 14, 9, 9, 30, 11]
s08e20_seg01_clip_00;[28]
s08e20_seg02_clip_00;[6, 14, 2]
s08e20_seg02_clip_01;[28, 24, 24, 31]
s08e20_seg02_clip_02;[2, 35, 14, 28, 17, 41]
s08e20_seg02_clip_03;[30, 30]
s08e20_seg02_clip_04;[23, 31, 31]
s08e20_seg02_clip_05;[38, 9]
s08e20_seg02_clip_06;[]
s08e20_seg02_clip_07;[41]
s08e20_seg02_clip_08;[41, 11]
s08e20_seg02_clip_09;[41, 41, 6]
s08e20_seg02_clip_10;[6, 6]
s08e20_seg02_clip_11;[17, 40, 28, 17]
s08e20_seg02_clip_12;[15, 14]
s08e20_seg02_clip_13;[]
s08e20_seg02_clip_14;[41, 31, 8]
s08e20_seg02_clip_15;[28]
s08e20_seg02_clip_16;[28, 28, 40, 14]
s08e20_seg02_clip_17;[17, 19, 30, 14, 28, 37, 28]
s08e21_seg01_clip_00;[6, 6, 6, 6]
s08e21_seg01_clip_01;[]
s08e21_seg02_clip_00;[33, 29, 17, 29, 30, 41, 30, 30, 33]
s08e21_seg02_clip_01;[41, 4, 30, 33]
s08e21_seg02_clip_02;[29, 41, 17, 6, 6, 9]
s08e21_seg02_clip_03;[29, 6]
s08e21_seg02_clip_04;[29, 28, 19, 41]
s08e21_seg02_clip_05;[6, 41, 14, 6, 6, 2]
s08e21_seg02_clip_06;[14, 14]
s08e21_seg02_clip_07;[14, 14]
s08e21_seg02_clip_08;[41, 24, 24, 24]
s08e21_seg02_clip_09;[17, 41, 30]
s08e21_seg02_clip_10;[]
s08e21_seg02_clip_11;[9, 41, 41, 20, 5, 31]
s08e21_seg02_clip_12;[24, 24, 0, 14]
s08e21_seg02_clip_13;[28]
s08e21_seg02_clip_14;[6]
s08e22_seg01_clip_00;[6, 6, 6]
s08e22_seg02_clip_00;[40, 11, 28]
s08e22_seg02_clip_01;[6, 11]
s08e22_seg02_clip_02;[41, 41, 41]
s08e22_seg02_clip_03;[]
s08e22_seg02_clip_04;[41]
s08e22_seg02_clip_05;[41, 35, 35]
s08e22_seg02_clip_06;[41]
s08e22_seg02_clip_07;[41, 40, 2, 17]
s08e22_seg02_clip_08;[]
s08e22_seg02_clip_09;[9, 9, 41, 28]
s08e22_seg02_clip_10;[31, 30, 17]
s08e22_seg02_clip_11;[31]
s08e22_seg02_clip_12;[14, 31, 6, 41]
s08e22_seg02_clip_13;[17, 9, 17, 28, 31, 9]
s08e22_seg02_clip_14;[]
s08e22_seg02_clip_15;[]
s08e22_seg02_clip_16;[]
s08e23_seg01_clip_00;[6, 41, 41, 14, 14, 28, 37, 14, 14, 31]
s08e23_seg02_clip_00;[17]
s08e23_seg02_clip_01;[24, 11, 6, 6, 2]
s08e23_seg02_clip_02;[38, 38]
s08e23_seg02_clip_03;[17]
s08e23_seg02_clip_04;[28, 14, 31, 31]
s08e23_seg02_clip_05;[]
s08e23_seg02_clip_06;[41]
s08e23_seg02_clip_07;[31, 14, 17, 17, 14, 31]
s08e23_seg02_clip_08;[17, 6, 37]
s08e23_seg02_clip_09;[]
s08e23_seg02_clip_10;[30]
s08e23_seg02_clip_11;[]
s08e23_seg02_clip_12;[14, 41, 14, 6]
s08e23_seg02_clip_13;[41, 6]
s08e23_seg02_clip_14;[]
s08e23_seg02_clip_15;[19]
s08e23_seg02_clip_16;[17, 21, 17, 21]
s08e24_seg01_clip_00;[5, 38, 14, 26, 26, 41]
s08e24_seg02_clip_00;[3, 6]
s08e24_seg02_clip_01;[]
s08e24_seg02_clip_02;[28, 28, 2]
s08e24_seg02_clip_03;[41, 35, 30, 30, 33]
s08e24_seg02_clip_04;[15, 15, 41, 24, 24, 24]
s08e24_seg02_clip_05;[41, 14, 28, 17]
s08e24_seg02_clip_06;[]
s08e24_seg02_clip_07;[29, 41]
s08e24_seg02_clip_08;[35]
s08e24_seg02_clip_09;[41, 41, 2, 2, 19, 28, 14, 14]
s08e24_seg02_clip_10;[14, 26, 26, 26, 26, 14, 14]
s08e24_seg02_clip_11;[]
s08e24_seg02_clip_12;[27, 29, 26, 17]
s08e24_seg02_clip_13;[]
s08e24_seg02_clip_14;[27, 26, 26, 26]
s08e24_seg02_clip_15;[]
s08e24_seg02_clip_16;[33, 30, 6, 33]
s09e01_seg01_clip_00;[26, 16, 40, 30, 30, 27, 29]
s09e01_seg01_clip_01;[29, 41]
s09e01_seg01_clip_02;[29, 17]
s09e01_seg02_clip_00;[28, 28, 28, 19, 33]
s09e01_seg02_clip_01;[]
s09e01_seg02_clip_02;[33, 29, 4]
s09e01_seg02_clip_03;[6, 30, 17]
s09e01_seg02_clip_04;[41, 41, 14, 14]
s09e01_seg02_clip_05;[]
s09e01_seg02_clip_06;[22, 22, 22, 22, 14, 14]
s09e01_seg02_clip_07;[41, 30, 6, 26, 26, 6, 30, 11, 6, 26, 17, 26, 26]
s09e01_seg02_clip_08;[26, 28, 26, 26, 9, 26, 26, 26, 26, 2, 41, 26]
s09e01_seg02_clip_09;[9, 14, 14]
s09e01_seg02_clip_10;[41, 41, 23, 23]
s09e01_seg02_clip_11;[2, 6, 26, 6, 17]
s09e01_seg02_clip_12;[19, 30, 31, 35, 12, 41, 29, 30, 41]
s09e01_seg02_clip_13;[41, 14, 14, 6, 41, 14, 0]
s09e01_seg02_clip_14;[11, 3, 11]
s09e01_seg02_clip_15;[41, 41, 31]
s09e02_seg01_clip_00;[30, 30]
s09e02_seg01_clip_01;[26, 41, 26, 26]
s09e02_seg02_clip_00;[]
s09e02_seg02_clip_01;[31]
s09e02_seg02_clip_02;[41, 4, 6, 41, 4, 41, 30, 4, 30]
s09e02_seg02_clip_03;[41, 6, 33, 17, 11]
s09e02_seg02_clip_04;[]
s09e02_seg02_clip_05;[17, 31, 33, 17, 17, 14, 14, 14, 14, 40, 14, 14]
s09e02_seg02_clip_06;[41, 9, 14]
s09e02_seg02_clip_07;[28, 41, 41, 14, 35, 35, 14, 14]
s09e02_seg02_clip_08;[11, 11, 14]
s09e02_seg02_clip_09;[11, 28, 14, 28]
s09e02_seg02_clip_10;[]
s09e02_seg02_clip_11;[22, 22]
s09e02_seg02_clip_12;[41]
s09e02_seg02_clip_13;[9, 33, 9, 19, 28, 33, 19]
s09e02_seg02_clip_14;[41]
s09e02_seg02_clip_15;[28, 28, 31, 17, 26, 26, 30, 28, 16, 37]
s09e03_seg01_clip_00;[6, 31, 17, 17, 6, 6, 19, 19, 19]
s09e03_seg02_clip_00;[29, 27]
s09e03_seg02_clip_01;[35, 35, 35, 27]
s09e03_seg02_clip_02;[27, 30, 11]
s09e03_seg02_clip_03;[24, 24, 24, 27]
s09e03_seg02_clip_04;[41, 41, 27, 27, 27, 41]
s09e03_seg02_clip_05;[41, 28]
s09e03_seg02_clip_06;[2, 14, 6, 14, 27, 27, 27, 6, 14, 14]
s09e03_seg02_clip_07;[5, 14, 19, 19]
s09e03_seg02_clip_08;[11, 11, 11, 14, 11]
s09e03_seg02_clip_09;[41, 22, 22, 29]
s09e03_seg02_clip_10;[41]
s09e03_seg02_clip_11;[]
s09e03_seg02_clip_12;[9, 14, 17]
s09e03_seg02_clip_13;[14, 14, 6, 2, 6, 41]
s09e03_seg02_clip_14;[17, 17, 17, 17, 17, 19]
s09e03_seg02_clip_15;[2]
s09e03_seg02_clip_16;[41, 6, 6, 6, 30, 6, 19, 19, 19, 19, 41]
s09e04_seg01_clip_00;[6, 6, 6, 6, 41, 41, 41, 17, 41, 33]
s09e04_seg02_clip_00;[9, 31, 14, 2, 6]
s09e04_seg02_clip_01;[41, 2, 2, 41, 41]
s09e04_seg02_clip_02;[41, 31, 41, 31]
s09e04_seg02_clip_03;[31, 11, 41, 41, 6]
s09e04_seg02_clip_04;[31, 2]
s09e04_seg02_clip_05;[11]
s09e04_seg02_clip_06;[]
s09e04_seg02_clip_07;[28]
s09e04_seg02_clip_08;[17, 21, 41, 9]
s09e04_seg02_clip_09;[28, 29, 29, 20, 5, 30]
s09e04_seg02_clip_10;[14]
s09e04_seg02_clip_11;[14, 28, 17]
s09e04_seg02_clip_12;[41, 41, 2]
s09e04_seg02_clip_13;[15, 6, 21, 28, 14, 33]
s09e04_seg02_clip_14;[28]
s09e04_seg02_clip_15;[6, 14]
s09e04_seg02_clip_16;[]
s09e05_seg01_clip_00;[19, 11, 28, 2, 2, 2, 11, 11, 2]
s09e05_seg02_clip_00;[24, 2, 2, 2, 2, 6, 6]
s09e05_seg02_clip_01;[40, 28, 28, 28, 33]
s09e05_seg02_clip_02;[28, 28, 41]
s09e05_seg02_clip_03;[]
s09e05_seg02_clip_04;[]
s09e05_seg02_clip_05;[]
s09e05_seg02_clip_06;[]
s09e05_seg02_clip_07;[]
s09e05_seg02_clip_08;[24]
s09e05_seg02_clip_09;[]
s09e05_seg02_clip_10;[41, 41]
s09e05_seg02_clip_11;[41, 14, 6, 41]
s09e05_seg02_clip_12;[]
s09e05_seg02_clip_13;[2, 30, 11]
s09e05_seg02_clip_14;[28]
s09e05_seg02_clip_15;[]
s09e05_seg02_clip_16;[20, 11, 29, 5, 17, 21]
s09e06_seg01_clip_00;[]
s09e06_seg01_clip_01;[4, 17, 4]
s09e06_seg02_clip_00;[28, 28, 41, 41, 41, 14, 14, 14, 41, 6]
s09e06_seg02_clip_01;[14, 14, 14, 14]
s09e06_seg02_clip_02;[28, 2]
s09e06_seg02_clip_03;[40, 17, 40]
s09e06_seg02_clip_04;[17, 17, 0, 0, 41, 27, 41, 19, 17, 17]
s09e06_seg02_clip_05;[17, 41]
s09e06_seg02_clip_06;[41, 41, 41]
s09e06_seg02_clip_07;[]
s09e06_seg02_clip_08;[41]
s09e06_seg02_clip_09;[28, 28]
s09e06_seg02_clip_10;[24, 7, 7, 7, 7, 7, 7, 41, 41, 28, 17, 17]
s09e06_seg02_clip_11;[11]
s09e06_seg02_clip_12;[6, 28, 14]
s09e06_seg02_clip_13;[8, 41, 40]
s09e06_seg02_clip_14;[28, 41, 6, 1, 31]
s09e06_seg02_clip_15;[31, 31]
s09e07_seg01_clip_00;[24, 41, 28, 11, 0, 17, 30, 38, 14]
s09e07_seg02_clip_00;[]
s09e07_seg02_clip_01;[29, 21, 6, 29]
s09e07_seg02_clip_02;[]
s09e07_seg02_clip_03;[19, 19, 19]
s09e07_seg02_clip_04;[31, 17, 6]
s09e07_seg02_clip_05;[30, 17, 30, 17]
s09e07_seg02_clip_06;[2]
s09e07_seg02_clip_07;[41, 28, 41]
s09e07_seg02_clip_08;[]
s09e07_seg02_clip_09;[20]
s09e07_seg02_clip_10;[31, 21, 14, 11]
s09e07_seg02_clip_11;[]
s09e07_seg02_clip_12;[]
s09e07_seg02_clip_13;[]
s09e07_seg02_clip_14;[]
s09e07_seg02_clip_15;[19, 19, 26]
s09e07_seg02_clip_16;[6, 19, 14, 2, 6, 6, 14, 19, 6]
s09e08_seg01_clip_00;[21, 11]
s09e08_seg01_clip_01;[17, 12, 6, 6]
s09e08_seg02_clip_00;[28, 2, 28, 28]
s09e08_seg02_clip_01;[6, 28]
s09e08_seg02_clip_02;[41, 14, 41, 14, 14, 6, 6]
s09e08_seg02_clip_03;[0, 0, 2]
s09e08_seg02_clip_04;[41, 41]
s09e08_seg02_clip_05;[29, 28]
s09e08_seg02_clip_06;[23, 31]
s09e08_seg02_clip_07;[19]
s09e08_seg02_clip_08;[41, 17, 7]
s09e08_seg02_clip_09;[31, 24, 23, 23, 31, 41, 24]
s09e08_seg02_clip_10;[19]
s09e08_seg02_clip_11;[21, 30, 2]
s09e08_seg02_clip_12;[38, 38, 14]
s09e08_seg02_clip_13;[23, 23]
s09e08_seg02_clip_14;[33, 33, 3, 33, 14, 11]
s09e08_seg02_clip_15;[]
s09e09_seg01_clip_00;[24, 31, 24, 31, 28, 6]
s09e09_seg02_clip_00;[41, 20, 19, 19, 41]
s09e09_seg02_clip_01;[]
s09e09_seg02_clip_02;[2, 33, 6]
s09e09_seg02_clip_03;[]
s09e09_seg02_clip_04;[28, 28, 40, 27]
s09e09_seg02_clip_05;[31, 28, 28, 27, 19]
s09e09_seg02_clip_06;[28, 27, 28, 28, 35, 17]
s09e09_seg02_clip_07;[19, 19, 17]
s09e09_seg02_clip_08;[9, 9, 19, 41, 28, 19]
s09e09_seg02_clip_09;[]
s09e09_seg02_clip_10;[27, 28, 28]
s09e09_seg02_clip_11;[]
s09e09_seg02_clip_12;[38, 17, 17, 11]
s09e09_seg02_clip_13;[39]
s09e09_seg02_clip_14;[31]
s09e09_seg02_clip_15;[]
s09e09_seg02_clip_16;[41, 9, 9, 41, 30, 9, 30, 9, 17, 9]
s09e09_seg02_clip_17;[]
s09e10_seg01_clip_00;[]
s09e10_seg01_clip_01;[28, 41, 38, 38]
s09e10_seg02_clip_00;[]
s09e10_seg02_clip_01;[29]
s09e10_seg02_clip_02;[]
s09e10_seg02_clip_03;[41, 14, 11]
s09e10_seg02_clip_04;[24, 14, 24, 41, 6, 11, 2]
s09e10_seg02_clip_05;[41, 41, 41, 14, 14, 6, 6, 6]
s09e10_seg02_clip_06;[]
s09e10_seg02_clip_07;[6, 17, 21, 30]
s09e10_seg02_clip_08;[9, 9, 31]
s09e10_seg02_clip_09;[6, 41]
s09e10_seg02_clip_10;[41, 41, 14, 41]
s09e10_seg02_clip_11;[2]
s09e10_seg02_clip_12;[41, 41, 14, 14, 41]
s09e10_seg02_clip_13;[41, 41, 0, 0, 19, 19, 14, 14, 11, 28]
s09e10_seg02_clip_14;[]
s09e10_seg02_clip_15;[4, 24, 26, 26]
s09e10_seg02_clip_16;[4, 38, 4]
s09e10_seg02_clip_17;[26, 33, 33]
s09e11_seg01_clip_00;[28, 6]
s09e11_seg02_clip_00;[40, 1, 41, 8, 41, 41]
s09e11_seg02_clip_01;[]
s09e11_seg02_clip_02;[29]
s09e11_seg02_clip_03;[]
s09e11_seg02_clip_04;[31, 31, 17, 29, 28, 6, 6, 31, 4, 28, 30, 17]
s09e11_seg02_clip_05;[41, 24, 6, 41, 19, 19, 19]
s09e11_seg02_clip_06;[41]
s09e11_seg02_clip_07;[17, 28, 28, 21, 21]
s09e11_seg02_clip_08;[41]
s09e11_seg02_clip_09;[]
s09e11_seg02_clip_10;[2, 41, 38]
s09e11_seg02_clip_11;[30, 21]
s09e11_seg02_clip_12;[41, 4, 41, 30]
s09e11_seg02_clip_13;[14, 14, 14, 14]
s09e11_seg02_clip_14;[28, 26, 28, 26, 26, 26, 26]
s09e11_seg02_clip_15;[41]
s09e11_seg02_clip_16;[26, 26, 2, 14]
s09e11_seg02_clip_17;[41, 41, 31]
s09e11_seg02_clip_18;[]
s09e12_seg01_clip_00;[]
s09e12_seg01_clip_01;[6, 17]
s09e12_seg02_clip_00;[2, 6, 17, 2, 41, 26]
s09e12_seg02_clip_01;[29]
s09e12_seg02_clip_02;[9, 30]
s09e12_seg02_clip_03;[]
s09e12_seg02_clip_04;[17, 17]
s09e12_seg02_clip_05;[37]
s09e12_seg02_clip_06;[]
s09e12_seg02_clip_07;[14]
s09e12_seg02_clip_08;[6, 17]
s09e12_seg02_clip_09;[11]
s09e12_seg02_clip_10;[6, 14, 17, 14, 17, 17, 37, 8]
s09e12_seg02_clip_11;[6, 30, 6, 2]
s09e12_seg02_clip_12;[41, 28]
s09e12_seg02_clip_13;[]
s09e12_seg02_clip_14;[30, 14, 14]
s09e12_seg02_clip_15;[]
s09e13_seg01_clip_00;[41, 28, 28, 9, 41]
s09e13_seg01_clip_01;[6, 28, 17, 9, 6, 6, 31, 14, 6]
s09e13_seg01_clip_02;[6, 9, 6, 31, 29]
s09e13_seg02_clip_00;[9, 29]
s09e13_seg02_clip_01;[3, 41, 41, 41, 41]
s09e13_seg02_clip_02;[41, 30, 35]
s09e13_seg02_clip_03;[14, 2, 38, 6]
s09e13_seg02_clip_04;[]
s09e13_seg02_clip_05;[17]
s09e13_seg02_clip_06;[30, 30, 17, 41, 30]
s09e13_seg02_clip_07;[31, 41]
s09e13_seg02_clip_08;[28, 6, 6, 28, 6, 6]
s09e13_seg02_clip_09;[14, 14]
s09e13_seg02_clip_10;[21, 41, 14, 6]
s09e13_seg02_clip_11;[2, 14]
s09e13_seg02_clip_12;[6, 31, 31, 14, 14]
s09e13_seg02_clip_13;[6, 41]
s09e14_seg01_clip_00;[30, 30, 17, 17, 0, 0, 2]
s09e14_seg02_clip_00;[6, 16, 40]
s09e14_seg02_clip_01;[19, 38, 6, 38, 6]
s09e14_seg02_clip_02;[14, 38, 38, 14]
s09e14_seg02_clip_03;[38, 38]
s09e14_seg02_clip_04;[9, 14, 14]
s09e14_seg02_clip_05;[41, 19, 19, 31]
s09e14_seg02_clip_06;[6, 35, 31, 31]
s09e14_seg02_clip_07;[14, 6, 6]
s09e14_seg02_clip_08;[28, 21, 21, 17, 21, 21, 28]
s09e14_seg02_clip_09;[21, 21]
s09e14_seg02_clip_10;[]
s09e14_seg02_clip_11;[11, 20, 17, 33]
s09e14_seg02_clip_12;[41, 29, 29, 2, 41, 41]
s09e14_seg02_clip_13;[6, 2, 6]
s09e14_seg02_clip_14;[9, 31, 14, 14, 11, 30, 30, 17, 17]
s09e14_seg02_clip_15;[28, 2, 14, 14, 14, 31]
s09e15_seg01_clip_00;[9, 31, 6, 28, 28, 28, 28, 28]
s09e15_seg02_clip_00;[28, 35, 29, 28, 29, 28, 35]
s09e15_seg02_clip_01;[17, 7, 2]
s09e15_seg02_clip_02;[30, 33, 17, 17]
s09e15_seg02_clip_03;[28, 41]
s09e15_seg02_clip_04;[9, 17]
s09e15_seg02_clip_05;[41, 14, 9, 40, 5, 14, 20, 14, 28]
s09e15_seg02_clip_06;[9, 9, 6]
s09e15_seg02_clip_07;[]
s09e15_seg02_clip_08;[19, 19, 41]
s09e15_seg02_clip_09;[41, 41]
s09e15_seg02_clip_10;[6]
s09e15_seg02_clip_11;[14, 28, 14, 14]
s09e15_seg02_clip_12;[]
s09e15_seg02_clip_13;[14, 41]
s09e15_seg02_clip_14;[14]
s09e15_seg02_clip_15;[29, 29, 14]
s09e15_seg02_clip_16;[8]
s09e16_seg01_clip_00;[41, 7, 30, 9, 30]
s09e16_seg01_clip_01;[11, 28, 26]
s09e16_seg01_clip_02;[9, 2]
s09e16_seg02_clip_00;[11, 30, 17]
s09e16_seg02_clip_01;[17, 24]
s09e16_seg02_clip_02;[24, 24, 29, 15, 31]
s09e16_seg02_clip_03;[17, 41, 14]
s09e16_seg02_clip_04;[28]
s09e16_seg02_clip_05;[6, 2, 6]
s09e16_seg02_clip_06;[2, 2, 28]
s09e16_seg02_clip_07;[]
s09e16_seg02_clip_08;[24, 41, 20]
s09e16_seg02_clip_09;[11, 38, 41, 2, 2, 11]
s09e16_seg02_clip_10;[2, 11, 41]
s09e16_seg02_clip_11;[19, 6, 6]
s09e16_seg02_clip_12;[26, 6]
s09e16_seg02_clip_13;[41]
s09e16_seg02_clip_14;[41]
s09e16_seg02_clip_15;[30, 30, 40]
s09e17_seg01_clip_00;[28]
s09e17_seg02_clip_00;[14, 14, 14]
s09e17_seg02_clip_01;[31, 14]
s09e17_seg02_clip_02;[]
s09e17_seg02_clip_03;[]
s09e17_seg02_clip_04;[27, 27, 27]
s09e17_seg02_clip_05;[9, 14, 28]
s09e17_seg02_clip_06;[31, 6, 6, 31]
s09e17_seg02_clip_07;[17, 17]
s09e17_seg02_clip_08;[1, 17, 17]
s09e17_seg02_clip_09;[17, 14, 8, 21, 8]
s09e17_seg02_clip_10;[]
s09e17_seg02_clip_11;[41, 22, 22, 20]
s09e17_seg02_clip_12;[]
s09e17_seg02_clip_13;[41]
s09e17_seg02_clip_14;[]
s09e17_seg02_clip_15;[29, 41, 31, 41, 1]
s09e17_seg02_clip_16;[]
s09e18_seg01_clip_00;[28, 6, 41]
s09e18_seg01_clip_01;[6]
s09e18_seg01_clip_02;[9, 21, 21, 21, 30]
s09e18_seg02_clip_00;[]
s09e18_seg02_clip_01;[14, 41, 30]
s09e18_seg02_clip_02;[]
s09e18_seg02_clip_03;[31, 17, 41]
s09e18_seg02_clip_04;[2, 41, 28, 29]
s09e18_seg02_clip_05;[33, 21, 38, 38]
s09e18_seg02_clip_06;[41, 6, 19, 28, 17, 17, 17]
s09e18_seg02_clip_07;[41, 41, 14]
s09e18_seg02_clip_08;[2, 2]
s09e18_seg02_clip_09;[]
s09e18_seg02_clip_10;[28, 41, 30, 41, 33]
s09e18_seg02_clip_11;[]
s09e18_seg02_clip_12;[29, 19, 19, 19, 19, 19]
s09e18_seg02_clip_13;[41, 19]
s09e18_seg02_clip_14;[]
s09e19_seg01_clip_00;[9, 29, 11]
s09e19_seg02_clip_00;[6, 6, 26, 6, 6, 6, 26, 6, 30, 30]
s09e19_seg02_clip_01;[33, 4, 14, 33, 17]
s09e19_seg02_clip_02;[]
s09e19_seg02_clip_03;[]
s09e19_seg02_clip_04;[30, 33, 21, 21, 30]
s09e19_seg02_clip_05;[20, 11, 2, 17, 30]
s09e19_seg02_clip_06;[19, 0, 0, 6, 41]
s09e19_seg02_clip_07;[]
s09e19_seg02_clip_08;[6, 6]
s09e19_seg02_clip_09;[17, 17, 19, 11, 2, 11, 17, 6]
s09e19_seg02_clip_10;[28, 41, 31, 30, 30, 30, 31, 30]
s09e19_seg02_clip_11;[41, 6, 41, 2]
s09e19_seg02_clip_12;[]
s09e19_seg02_clip_13;[]
s09e19_seg02_clip_14;[11, 11, 30]
s09e19_seg02_clip_15;[6, 31, 31, 31, 17, 17, 31, 21, 21, 21, 21, 21, 21, 21, 21]
s09e19_seg02_clip_16;[40]
s09e19_seg02_clip_17;[12, 12, 33, 8, 41, 8]
s09e20_seg01_clip_00;[]
s09e20_seg02_clip_00;[9, 31, 31, 9, 2, 6, 31]
s09e20_seg02_clip_01;[17, 33]
s09e20_seg02_clip_02;[9, 21, 41, 19, 28, 6, 21]
s09e20_seg02_clip_03;[]
s09e20_seg02_clip_04;[41, 28, 14, 14, 6, 27]
s09e20_seg02_clip_05;[2, 19, 17, 17, 17, 17]
s09e20_seg02_clip_06;[]
s09e20_seg02_clip_07;[6, 6]
s09e20_seg02_clip_08;[35, 14, 35, 6, 6]
s09e20_seg02_clip_09;[28, 2, 40]
s09e20_seg02_clip_10;[29, 41, 14, 14, 41, 41, 41, 41, 14, 14, 6, 6]
s09e20_seg02_clip_11;[41, 41, 24, 24, 6, 14, 6, 6]
s09e20_seg02_clip_12;[41, 30]
s09e20_seg02_clip_13;[]
s09e20_seg02_clip_14;[26, 3, 3, 3, 26, 14, 14, 26]
s09e20_seg02_clip_15;[]
s09e20_seg02_clip_16;[]
s09e21_seg01_clip_00;[41, 21]
s09e21_seg02_clip_00;[41, 11, 30, 12, 6, 11, 30]
s09e21_seg02_clip_01;[17, 17, 11]
s09e21_seg02_clip_02;[41, 0, 0, 0, 2, 2, 6, 14, 14]
s09e21_seg02_clip_03;[41, 41, 41, 6, 6, 30, 14, 14, 17, 30, 21, 14, 19]
s09e21_seg02_clip_04;[0, 27, 17, 6, 21, 27, 27, 30, 41]
s09e21_seg02_clip_05;[19, 27, 6, 28, 6, 14]
s09e21_seg02_clip_06;[14, 14, 14, 6, 28]
s09e21_seg02_clip_07;[6, 11]
s09e21_seg02_clip_08;[28, 17, 6, 11, 30, 41, 30, 6, 6]
s09e21_seg02_clip_09;[17, 35, 28, 28, 6]
s09e21_seg02_clip_10;[24, 24]
s09e21_seg02_clip_11;[14, 2]
s09e21_seg02_clip_12;[41, 24, 30, 28]
s09e21_seg02_clip_13;[6]
s09e21_seg02_clip_14;[]
s09e21_seg02_clip_15;[28, 28, 29, 4]
s09e22_seg01_clip_00;[2, 28, 41, 30, 2]
s09e22_seg01_clip_01;[41, 24, 14]
s09e22_seg02_clip_00;[2]
s09e22_seg02_clip_01;[41]
s09e22_seg02_clip_02;[11, 28, 14, 14, 19, 2]
s09e22_seg02_clip_03;[33, 33, 30, 33]
s09e22_seg02_clip_04;[]
s09e22_seg02_clip_05;[6, 18, 2, 18]
s09e22_seg02_clip_06;[41, 24, 19, 18]
s09e22_seg02_clip_07;[41, 14, 2]
s09e22_seg02_clip_08;[11, 28, 2, 41]
s09e22_seg02_clip_09;[41, 26, 6, 11]
s09e22_seg02_clip_10;[41, 28, 31, 31, 31, 6, 14, 31, 38]
s09e22_seg02_clip_11;[6, 6]
s09e22_seg02_clip_12;[41, 14]
s09e22_seg02_clip_13;[21, 29, 19, 41, 19]
s09e22_seg02_clip_14;[28, 6]
s09e22_seg02_clip_15;[11, 17]
s09e22_seg02_clip_16;[24, 24, 2, 35, 24]
s09e23_seg01_clip_00;[9, 14, 14, 41, 41]
s09e23_seg01_clip_01;[29, 9, 14, 28, 35, 41, 11, 6, 35]
s09e23_seg02_clip_00;[28]
s09e23_seg02_clip_01;[6, 27, 27]
s09e23_seg02_clip_02;[2, 27]
s09e23_seg02_clip_03;[38]
s09e23_seg02_clip_04;[28, 29, 41, 12, 2]
s09e23_seg02_clip_05;[30]
s09e23_seg02_clip_06;[]
s09e23_seg02_clip_07;[41, 30, 17, 4, 29, 2]
s09e23_seg02_clip_08;[33, 28, 41, 21, 17, 23, 23, 37]
s09e23_seg02_clip_09;[31, 31, 41, 31, 40, 31]
s09e23_seg02_clip_10;[35, 35, 41, 6, 35, 14, 14, 14, 14]
s09e23_seg02_clip_11;[2, 2]
s09e23_seg02_clip_12;[28, 17]
s09e23_seg02_clip_13;[14, 41]
s09e23_seg02_clip_14;[22, 22, 22, 22, 14, 24, 14]
s09e24_seg01_clip_00;[3, 7, 2, 6]
s09e24_seg01_clip_01;[14, 14, 31, 26]
s09e24_seg02_clip_00;[]
s09e24_seg02_clip_01;[]
s09e24_seg02_clip_02;[]
s09e24_seg02_clip_03;[29, 27]
s09e24_seg02_clip_04;[6, 41]
s09e24_seg02_clip_05;[24, 8, 17]
s09e24_seg02_clip_06;[24]
s09e24_seg02_clip_07;[14]
s09e24_seg02_clip_08;[33, 33, 17, 33]
s09e24_seg02_clip_09;[30, 33, 30]
s09e24_seg02_clip_10;[]
s09e24_seg02_clip_11;[27, 19, 27, 27]
s09e24_seg02_clip_12;[]
s09e24_seg02_clip_13;[17]
s09e24_seg02_clip_14;[31, 17, 11, 20]
s09e24_seg02_clip_15;[41, 26]
s09e24_seg02_clip_16;[41, 14, 14, 41, 14]
s10e01_seg01_clip_00;[27]
s10e01_seg01_clip_01;[]
s10e01_seg02_clip_00;[19, 30, 41]
s10e01_seg02_clip_01;[35, 35, 2, 35]
s10e01_seg02_clip_02;[19, 30, 30, 30]
s10e01_seg02_clip_03;[37, 31]
s10e01_seg02_clip_04;[27, 40, 11, 28]
s10e01_seg02_clip_05;[31, 30, 30, 31, 8, 31]
s10e01_seg02_clip_06;[41, 33, 30, 17]
s10e01_seg02_clip_07;[24, 31, 14, 31, 41]
s10e01_seg02_clip_08;[29, 28, 14]
s10e01_seg02_clip_09;[24]
s10e01_seg02_clip_10;[41, 11, 17, 11, 31]
s10e01_seg02_clip_11;[11, 6, 7, 6, 30]
s10e01_seg02_clip_12;[]
s10e01_seg02_clip_13;[9, 38]
s10e01_seg02_clip_14;[]
s10e01_seg02_clip_15;[26, 26, 26, 17, 17]
s10e01_seg02_clip_16;[23, 23, 41, 23, 23]
s10e01_seg02_clip_17;[]
s10e01_seg02_clip_18;[27]
